Date,Open,High,Low,Close,Volume
2021-09-21,358.5,360.04,355.19,357.48,11751917
2021-09-22,347.23,349.84,340.69,343.21,43692860
2021-09-23,345.36,349.67,343.0,345.96,21806264
2021-09-24,343.24,354.35,342.37,352.96,18801932
2021-09-27,349.81,355.15,347.08,353.58,15205843
2021-09-28,347.97,349.6,338.92,340.65,21710286
2021-09-29,343.15,345.23,338.88,339.61,14452241
2021-09-30,340.44,342.8,338.15,339.39,16547094
2021-10-01,341.61,345.02,338.64,343.01,14905311
2021-10-04,335.53,335.94,322.7,326.23,42884976
2021-10-05,328.58,335.18,326.16,332.96,35377948
2021-10-06,329.74,334.38,325.8,333.64,26443010
2021-10-07,337.0,338.84,328.98,329.22,28307456
2021-10-08,331.51,333.4,328.71,330.05,15946110
2021-10-11,327.62,330.46,325.31,325.45,14708224
2021-10-12,323.03,324.38,317.37,323.77,31658684
2021-10-13,326.97,327.0,322.66,324.54,14761470
2021-10-14,328.36,330.52,327.1,328.53,14302154
2021-10-15,328.68,329.07,322.51,324.76,21596370
2021-10-18,328.95,335.89,327.5,335.34,21585018
2021-10-19,339.64,342.46,337.28,339.99,18786316
2021-10-20,343.44,343.98,339.45,340.78,13639465
2021-10-21,340.27,342.31,337.8,341.88,16354423
2021-10-22,326.35,329.63,321.11,324.61,35224544
2021-10-25,320.3,329.56,319.72,328.69,38408956
2021-10-26,328.26,330.21,309.6,315.81,65654044
2021-10-27,314.19,319.25,312.06,312.22,29971760
2021-10-28,312.99,325.52,308.11,316.92,50806840
2021-10-29,320.19,326.0,319.6,323.57,37059384
2021-11-01,326.04,333.45,326.0,329.98,31518884
2021-11-02,331.38,334.79,323.8,328.08,28352966
2021-11-03,327.49,332.15,323.2,331.62,20786502
2021-11-04,334.01,337.27,332.65,335.85,22495280
2021-11-05,340.31,346.79,339.64,341.13,26872816
2021-11-08,344.42,344.79,338.34,338.62,18342458
2021-11-09,340.0,341.31,334.47,335.37,17556720
2021-11-10,332.49,333.19,325.51,327.64,21872604
2021-11-11,329.82,332.46,327.0,327.74,12376563
2021-11-12,330.18,341.86,329.78,340.89,25414312
2021-11-15,344.34,353.65,343.2,347.56,25076604
2021-11-16,343.83,346.65,340.87,342.96,18181106
2021-11-17,344.24,347.3,340.1,340.77,13602812
2021-11-18,339.72,342.46,335.3,338.69,17487236
2021-11-19,342.2,352.1,339.9,345.3,26488540
2021-11-22,349.05,353.83,340.51,341.01,27116812
2021-11-23,338.93,341.4,333.5,337.25,17224986
2021-11-24,336.0,341.78,332.81,341.06,13566181
2021-11-26,335.8,337.75,331.9,333.12,14750737
2021-11-29,336.89,340.67,335.31,338.03,16650949
2021-11-30,335.0,335.81,323.43,324.46,25390008
2021-12-01,330.29,330.5,310.29,310.6,30384084
2021-12-02,311.4,314.6,307.2,310.39,24396168
2021-12-03,313.73,313.75,299.5,306.84,27471010
2021-12-06,308.13,320.1,306.34,317.87,21758340
2021-12-07,321.57,326.54,321.0,322.81,18794048
2021-12-08,325.0,332.75,323.07,330.56,19937722
2021-12-09,329.54,336.13,328.0,329.82,16879168
2021-12-10,332.56,335.03,326.37,329.75,14527969
2021-12-13,330.95,341.09,329.59,334.49,22948656
2021-12-14,328.05,335.7,327.65,333.74,20461024
2021-12-15,332.49,342.11,323.98,341.66,24681326
2021-12-16,338.98,344.46,333.74,334.9,22635024
2021-12-17,332.8,337.11,330.75,333.79,40012636
2021-12-20,329.77,329.9,322.53,325.45,17901784
2021-12-21,326.41,336.0,323.75,334.2,16116784
2021-12-22,333.8,334.51,328.26,330.45,16764566
2021-12-23,330.1,336.67,328.36,335.24,13987698
2021-12-27,338.85,347.87,338.01,346.18,17795026
2021-12-28,346.63,352.71,345.2,346.22,16637608
2021-12-29,346.91,349.69,341.64,342.94,10747009
2021-12-30,344.0,347.23,343.22,344.36,10593347
2021-12-31,343.01,343.44,336.27,336.35,12870480
2022-01-03,338.3,341.08,337.19,338.54,14562849
2022-01-04,339.95,343.09,331.87,336.53,15997974
2022-01-05,333.02,335.76,323.84,324.17,20564520
2022-01-06,322.82,339.17,322.72,332.46,27962808
2022-01-07,332.74,337.0,328.88,331.79,14722020
2022-01-10,325.31,328.34,315.43,328.07,24942384
2022-01-11,326.78,334.63,325.28,334.37,16226847
2022-01-12,335.18,336.37,330.03,333.26,14104858
2022-01-13,334.98,335.63,325.76,326.48,14797109
2022-01-14,321.79,332.73,321.21,331.9,16868496
2022-01-18,323.29,324.21,317.64,318.15,22677332
2022-01-19,319.58,327.1,319.33,319.59,20814740
2022-01-20,323.9,327.82,315.98,316.56,16925030
2022-01-21,314.81,318.31,303.04,303.17,28710716
2022-01-24,297.84,309.53,289.01,308.71,38936900
2022-01-25,299.95,306.23,297.58,300.15,25108454
2022-01-26,307.01,307.51,290.85,294.63,28348800
2022-01-27,297.75,301.71,294.26,294.64,21629922
2022-01-28,295.62,301.9,293.03,301.71,21871620
2022-01-31,300.68,313.79,299.32,313.26,21579474
2022-02-01,314.56,319.66,312.12,319.0,18023796
2022-02-02,327.82,328.0,316.87,323.0,58458280
2022-02-03,244.65,248.0,235.75,237.76,188119920
2022-02-04,234.97,242.61,230.11,237.09,89342248
2022-02-07,237.7,238.3,224.01,224.91,88613824
2022-02-08,220.85,225.77,216.15,220.18,94729672
2022-02-09,224.2,233.37,222.21,232.0,86563272
2022-02-10,228.27,235.0,226.7,228.07,49310356
2022-02-11,228.46,230.42,218.77,219.55,46156944
2022-02-14,219.31,221.0,214.78,217.7,38184036
2022-02-15,220.47,221.15,215.06,221.0,42685472
2022-02-16,212.41,217.46,212.36,216.54,45817456
2022-02-17,214.02,217.5,207.16,207.71,38747532
2022-02-18,209.39,210.75,205.18,206.16,37128440
2022-02-22,202.34,207.48,200.06,202.08,39852392
2022-02-23,204.16,206.94,198.05,198.45,44481360
2022-02-24,191.06,208.35,190.22,207.6,49957168
2022-02-25,204.94,211.32,203.18,210.48,37627552
2022-02-28,207.68,213.15,206.83,211.03,34239804
2022-03-01,209.87,211.75,202.22,203.49,27094902
2022-03-02,204.78,209.15,202.02,208.11,29452148
2022-03-03,209.01,209.08,201.42,202.97,27263524
2022-03-04,202.37,205.89,198.79,200.06,32146264
2022-03-07,200.79,200.89,187.28,187.47,38560608
2022-03-08,187.85,196.7,186.11,190.29,37508148
2022-03-09,195.74,199.1,193.92,198.5,31894696
2022-03-10,194.84,196.28,191.07,195.21,24852976
2022-03-11,192.63,193.56,186.67,187.61,34694536
2022-03-14,187.03,192.29,185.82,186.63,31010462
2022-03-15,190.8,192.28,185.91,192.03,31721682
2022-03-16,194.7,203.73,194.52,203.63,40640264
2022-03-17,201.7,208.04,201.11,207.84,29499680
2022-03-18,206.7,216.8,206.0,216.49,52127984
2022-03-21,214.5,214.71,207.63,211.49,30142338
2022-03-22,211.37,219.46,210.18,216.65,31998800
2022-03-23,213.33,216.8,212.16,213.46,23717320
2022-03-24,215.0,220.67,214.79,219.57,31502314
2022-03-25,220.51,225.5,218.89,221.82,40039024
2022-03-28,222.13,224.04,219.54,223.59,26224140
2022-03-29,226.07,230.89,225.29,229.86,31417856
2022-03-30,228.91,231.15,226.71,227.85,25588046
2022-03-31,228.45,228.49,222.26,222.36,24192266
2022-04-01,224.55,227.28,222.7,224.85,19544758
2022-04-04,225.98,234.35,225.86,233.89,28100826
2022-04-05,234.08,236.86,231.02,231.84,29727180
2022-04-06,226.91,228.99,221.41,223.3,28995080
2022-04-07,223.93,225.52,218.56,222.95,21037188
2022-04-08,222.38,225.13,220.03,222.33,18375712
2022-04-11,218.42,220.61,215.22,216.46,20516586
2022-04-12,220.24,222.03,213.13,214.14,20128828
2022-04-13,211.82,216.61,211.33,214.99,19231816
2022-04-14,214.89,214.99,210.0,210.18,18379456
2022-04-18,210.0,213.38,208.3,210.77,16580792
2022-04-19,210.52,218.43,209.0,217.31,20089872
2022-04-20,213.6,214.16,198.92,200.42,43036528
2022-04-21,201.6,202.97,185.58,188.07,49954080
2022-04-22,190.37,192.72,183.27,184.11,36426768
2022-04-25,182.73,187.18,181.66,186.99,29281060
2022-04-26,186.63,187.19,179.5,180.95,31747434
2022-04-27,174.43,181.21,169.0,174.95,71062888
2022-04-28,202.92,208.53,192.9,205.73,100890552
2022-04-29,204.46,212.48,199.9,200.47,49193432
2022-05-02,201.16,211.88,200.99,211.13,49915288
2022-05-03,210.45,214.9,208.09,212.03,41556268
2022-05-04,210.65,224.3,206.96,223.41,41375880
2022-05-05,218.74,220.17,206.16,208.28,41129192
2022-05-06,207.34,209.38,201.02,203.77,34747160
2022-05-09,199.84,202.57,195.58,196.21,36303200
2022-05-10,199.51,202.96,194.19,197.65,34452492
2022-05-11,196.32,200.67,188.27,188.74,31153384
2022-05-12,187.06,198.05,184.78,191.24,38262224
2022-05-13,192.58,199.89,191.28,198.62,24549844
2022-05-16,197.05,205.37,195.93,200.04,27112596
2022-05-17,202.12,205.46,198.36,202.62,24872728
2022-05-18,200.0,201.0,191.63,192.24,23811276
2022-05-19,191.2,195.29,189.6,191.29,24446938
2022-05-20,194.97,197.91,187.87,193.54,31465570
2022-05-23,195.19,196.99,191.24,196.23,22758080
2022-05-24,180.55,183.68,176.11,181.28,50244580
2022-05-25,180.4,185.45,179.32,183.83,27561540
2022-05-26,182.88,192.83,182.26,191.63,23056456
2022-05-27,191.36,195.33,189.8,195.13,22562728
2022-05-31,194.88,197.6,192.01,193.64,25917342
2022-06-01,196.51,199.53,185.0,188.64,36266568
2022-06-02,188.45,200.93,187.73,198.86,31488984
2022-06-03,195.98,196.61,189.78,190.78,19464992
2022-06-06,193.99,196.92,188.4,194.25,30574242
2022-06-07,191.93,196.53,191.49,195.65,18763828
2022-06-08,194.67,202.03,194.41,196.64,22267154
2022-06-09,194.28,199.45,183.68,184.0,23304282
2022-06-10,183.04,183.1,175.02,175.57,25511260
2022-06-13,170.59,172.57,164.03,164.26,31563234
2022-06-14,166.03,166.75,161.36,163.73,26771558
2022-06-15,167.2,172.16,163.98,169.35,29806136
2022-06-16,163.72,165.08,159.61,160.87,26634056
2022-06-17,161.68,165.9,159.9,163.74,31374216
2022-06-21,165.93,167.76,155.97,157.05,50475000
2022-06-22,158.38,160.79,155.44,155.85,47058528
2022-06-23,156.27,159.75,154.25,158.75,40344712
2022-06-24,161.73,170.25,161.3,170.16,61347496
2022-06-27,171.32,171.75,168.01,169.49,29174560
2022-06-28,169.9,171.3,160.61,160.68,27669400
2022-06-29,163.57,166.33,160.32,163.94,28529368
2022-06-30,162.15,165.23,158.49,161.25,34980080
2022-07-01,160.31,160.62,155.0,160.03,31423932
2022-07-05,158.14,168.25,157.02,168.19,28545092
2022-07-06,168.2,171.59,165.46,169.77,23043122
2022-07-07,169.45,172.72,167.78,172.19,23894812
2022-07-08,169.98,172.4,168.15,170.88,19156572
2022-07-11,167.07,167.49,161.91,162.88,21905132
2022-07-12,164.8,165.91,162.1,163.27,16582735
2022-07-13,160.16,164.98,159.61,163.49,16509376
2022-07-14,161.22,162.59,157.28,158.05,23517432
2022-07-15,160.54,164.98,159.82,164.7,22490544
2022-07-18,166.75,171.68,165.64,167.23,23574336
2022-07-19,170.37,176.49,169.51,175.78,25763122
2022-07-20,177.49,183.6,176.7,183.09,24519352
2022-07-21,180.63,183.85,178.87,183.17,26091808
2022-07-22,173.07,175.6,168.41,169.27,41933908
2022-07-25,169.0,170.57,164.8,166.65,26166326
2022-07-26,165.94,166.0,157.95,159.15,26573624
2022-07-27,162.59,170.87,162.02,169.58,39179368
2022-07-28,161.06,161.51,154.85,160.72,72585368
2022-07-29,157.69,160.14,155.17,159.1,41914120
2022-08-01,157.25,165.19,155.23,159.93,40596704
2022-08-02,158.31,162.24,158.01,160.19,27374516
2022-08-03,162.69,169.54,161.57,168.8,31717528
2022-08-04,168.29,172.15,166.8,170.57,23787554
2022-08-05,166.99,171.61,165.8,167.11,25765100
2022-08-08,168.0,177.51,167.13,170.25,27219478
2022-08-09,168.95,169.53,166.6,168.53,18655056
2022-08-10,175.99,180.48,173.95,178.34,30077028
2022-08-11,179.71,183.1,176.37,177.49,23989282
2022-08-12,180.81,181.46,178.91,180.5,21159474
2022-08-15,178.96,181.44,178.2,180.89,15878671
2022-08-16,179.44,180.99,177.04,179.47,21156710
2022-08-17,176.76,178.14,174.17,174.85,20118132
2022-08-18,174.34,175.76,171.86,174.66,18755862
2022-08-19,170.2,172.32,167.05,167.96,26240800
2022-08-22,165.49,165.49,162.26,163.05,19499712
2022-08-23,162.48,165.05,160.7,161.11,18111776
2022-08-24,160.6,165.46,159.77,163.26,20803664
2022-08-25,165.18,168.88,164.02,168.78,15462853
2022-08-26,168.48,170.92,161.67,161.78,24023632
2022-08-29,160.65,163.05,159.01,159.17,20052660
2022-08-30,160.35,161.66,155.91,157.16,19418184
2022-08-31,167.07,167.84,162.14,162.93,40750144
2022-09-01,163.58,167.36,160.35,165.36,30145684
2022-09-02,167.45,167.93,159.22,160.32,22634192
2022-09-06,160.1,161.69,157.69,158.54,19282624
2022-09-07,157.76,160.96,156.81,160.39,16777896
2022-09-08,158.71,162.23,157.74,162.06,22261096
2022-09-09,163.25,169.54,163.02,169.15,22070152
2022-09-12,167.39,171.39,167.28,168.96,23220404
2022-09-13,161.54,161.63,152.67,153.13,44226012
2022-09-14,153.33,153.54,149.05,151.47,42823892
